,Time,Year,Month,Day,Period,Weekday,is_holiday,is_weekend,Mean Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather,Total Trips,Member Trips,Casual Trips,Mean Trip Duration (sec)
3935,2019-02-27,2019,2,27,1,2,False,False,-9.55,-16.133333333333333,59.16666666666666,14.333333333333334,16.5,16.099999999999998,102.31,Clear,43,43,0,490.4651162790698
3936,2019-02-27,2019,2,27,2,2,False,False,-8.825000000000001,-12.25,77.0,5.75,21.0,5.625000000000001,101.9875,Precipitation,207,202,5,700.6086956521739
3937,2019-02-27,2019,2,27,3,2,False,False,-6.88,-9.38,82.6,9.0,29.4,2.4800000000000004,101.368,Precipitation,49,49,0,591.9183673469388
3938,2019-02-27,2019,2,27,4,2,False,False,-8.825,-10.875,85.5,4.75,34.0,1.9,100.8875,Precipitation,60,58,2,657.9
3939,2019-02-27,2019,2,27,5,2,False,False,-10.82,-14.419999999999998,75.0,15.2,17.2,10.64,101.006,Precipitation,29,28,1,626.8965517241379
3940,2019-02-28,2019,2,28,1,3,False,False,-12.2,-15.6,76.0,32.333333333333336,11.833333333333334,15.033333333333337,101.28666666666668,Clear,13,13,0,663.5384615384615
3941,2019-02-28,2019,2,28,2,3,False,False,-12.475,-15.8,76.5,31.0,6.5,15.7,101.67,Clear,209,207,2,746.0047846889952
3942,2019-02-28,2019,2,28,3,3,False,False,-8.0,-13.54,64.8,9.333333333333334,7.8,16.1,101.72,Clear,272,265,7,595.3455882352941
3943,2019-02-28,2019,2,28,4,3,False,False,-6.925,-11.874999999999998,68.25,16.0,6.25,16.1,101.66,Clear,454,435,19,709.0528634361234
3944,2019-02-28,2019,2,28,5,3,False,False,-6.98,-11.34,71.4,19.89462920633175,0.0,16.1,101.61,Clear,220,217,3,681.8681818181818
3945,2019-03-01,2019,3,1,1,4,False,False,-6.266666666666667,-9.75,76.5,6.6,6.5,16.099999999999998,101.49166666666666,Clear,37,37,0,623.5675675675676
3946,2019-03-01,2019,3,1,2,4,False,False,-6.0,-8.9,80.25,20.0,5.25,16.1,101.58,Clear,457,456,1,678.691466083151
3947,2019-03-01,2019,3,1,3,4,False,False,-2.12,-7.040000000000001,69.0,8.6,12.0,16.1,101.554,Clear,396,382,14,561.8232323232323
3948,2019-03-01,2019,3,1,4,4,False,False,-1.825,-6.1,72.75,7.75,13.0,16.1,101.4025,Clear,711,690,21,665.2714486638537
3949,2019-03-01,2019,3,1,5,4,False,False,-2.28,-6.58,72.4,5.0,15.0,16.1,101.356,Clear,279,273,6,682.4372759856631
3950,2019-03-02,2019,3,2,1,5,False,True,-2.3,-6.366666666666666,73.83333333333333,9.5,12.333333333333334,16.099999999999998,101.14,Clear,66,65,1,544.7575757575758
3951,2019-03-02,2019,3,2,2,5,False,True,-1.6250000000000002,-6.45,70.0,4.0,11.25,16.1,100.9975,Clear,147,143,4,570.2789115646259
3952,2019-03-02,2019,3,2,3,5,False,True,-1.78,-4.42,83.0,23.25,7.2,4.0200000000000005,100.98,Precipitation,190,180,10,606.2578947368421
3953,2019-03-02,2019,3,2,4,5,False,True,-0.675,-2.325,88.5,28.0,11.0,8.15,100.9825,Precipitation,157,145,12,680.8662420382166
3954,2019-03-02,2019,3,2,5,5,False,True,-1.56,-4.34,81.4,31.6,10.8,16.1,101.178,Precipitation,131,126,5,686.9083969465648
3955,2019-03-03,2019,3,3,1,6,False,True,-3.35,-8.616666666666667,67.16666666666667,28.33333333333333,13.666666666666666,16.099999999999998,101.215,Clear,43,42,1,594.0697674418604
3956,2019-03-03,2019,3,3,2,6,False,True,-3.8,-10.15,62.0,33.75,10.5,16.1,101.2725,Clear,89,85,4,597.4269662921348
3957,2019-03-03,2019,3,3,3,6,False,True,-2.8200000000000003,-8.959999999999999,63.0,22.4,9.2,16.1,101.04,Clear,389,379,10,690.9588688946016
3958,2019-03-03,2019,3,3,4,6,False,True,-2.6,-7.25,70.75,20.5,14.0,12.975,100.71,Clear,305,289,16,588.5508196721312
3959,2019-03-03,2019,3,3,5,6,False,True,-3.92,-6.5,82.2,28.0,14.2,13.84,100.622,Clear,120,117,3,548.675
3960,2019-03-04,2019,3,4,1,0,False,False,-8.466666666666667,-13.35,68.16666666666667,32.666666666666664,16.333333333333332,16.099999999999998,100.65166666666666,Clear,29,29,0,607.8965517241379
3961,2019-03-04,2019,3,4,2,0,False,False,-10.6,-15.15,69.5,31.75,11.5,16.1,100.735,Clear,504,500,4,694.3869047619048
3962,2019-03-04,2019,3,4,3,0,False,False,-7.959999999999999,-14.72,58.8,25.4,20.6,16.1,100.66,Clear,330,321,9,561.2636363636364
3963,2019-03-04,2019,3,4,4,0,False,False,-8.65,-16.525,53.25,28.25,31.5,16.1,100.635,Clear,621,610,11,659.2866344605475
3964,2019-03-04,2019,3,4,5,0,False,False,-10.02,-15.5,64.6,28.0,22.0,16.1,100.75,Clear,279,274,5,521.405017921147
3965,2019-03-05,2019,3,5,1,1,False,False,-11.783333333333331,-17.416666666666668,63.5,26.166666666666668,33.5,16.099999999999998,100.73833333333332,Clear,24,24,0,499.2083333333333
3966,2019-03-05,2019,3,5,2,1,False,False,-10.875,-15.1,71.5,24.75,34.5,14.5,100.6225,Clear,560,560,0,637.9553571428571
3967,2019-03-05,2019,3,5,3,1,False,False,-8.64,-13.6,67.8,24.0,32.4,12.88,100.472,Precipitation,366,366,0,556.7486338797814
3968,2019-03-05,2019,3,5,4,1,False,False,-8.25,-15.075,58.75,27.5,31.25,13.275,100.5475,Clear,609,608,1,653.9655172413793
3969,2019-03-05,2019,3,5,5,1,False,False,-9.68,-16.84,56.6,27.0,27.4,16.1,100.79,Clear,282,280,2,579.4148936170212
3970,2019-03-06,2019,3,6,1,2,False,False,-10.883333333333333,-15.533333333333331,69.0,29.0,19.666666666666668,16.099999999999998,100.83666666666666,Clear,30,30,0,556.3333333333334
3971,2019-03-06,2019,3,6,2,2,False,False,-11.05,-16.549999999999997,64.75,28.75,20.25,16.1,101.1425,Clear,564,561,3,650.9007092198582
3972,2019-03-06,2019,3,6,3,2,False,False,-9.26,-16.82,54.6,27.6,26.6,16.1,101.328,Clear,405,399,6,560.2395061728395
3973,2019-03-06,2019,3,6,4,2,False,False,-8.95,-17.525,50.25,26.75,35.0,16.1,101.3475,Clear,676,668,8,642.0576923076923
3974,2019-03-06,2019,3,6,5,2,False,False,-9.48,-16.4,57.6,26.6,21.2,16.1,101.388,Clear,260,258,2,527.8
3975,2019-03-07,2019,3,7,1,3,False,False,-8.966666666666667,-12.633333333333333,75.0,27.5,17.5,16.099999999999998,101.23666666666666,Clear,30,30,0,560.1
3976,2019-03-07,2019,3,7,2,3,False,False,-9.975,-14.475,70.0,31.25,11.75,16.1,101.5125,Clear,612,608,4,669.0898692810457
3977,2019-03-07,2019,3,7,3,3,False,False,-6.36,-14.860000000000005,51.4,27.0,27.0,16.1,101.726,Clear,483,471,12,547.4534161490683
3978,2019-03-07,2019,3,7,4,3,False,False,-5.45,-14.65,48.75,28.0,27.0,16.1,101.7375,Clear,717,709,8,661.1492329149233
3979,2019-03-07,2019,3,7,5,3,False,False,-8.32,-15.66,56.0,28.2,18.4,16.1,101.868,Clear,278,275,3,570.4784172661871
3980,2019-03-08,2019,3,8,1,4,False,False,-9.716666666666669,-14.883333333333333,66.33333333333333,27.83333333333333,15.0,16.099999999999998,101.84166666666668,Clear,49,49,0,505.9591836734694
3981,2019-03-08,2019,3,8,2,4,False,False,-9.3,-14.125,68.25,28.75,9.0,16.1,101.815,Clear,650,644,6,651.2507692307693
3982,2019-03-08,2019,3,8,3,4,False,False,-4.54,-9.62,68.2,21.8,15.6,16.1,101.646,Clear,551,543,8,550.9364791288566
3983,2019-03-08,2019,3,8,4,4,False,False,-2.3,-9.55,57.75,20.5,14.5,16.1,101.3125,Clear,848,824,24,667.2405660377359
3984,2019-03-08,2019,3,8,5,4,False,False,-2.44,-10.22,55.2,28.0,13.2,16.1,101.324,Clear,338,328,10,618.5118343195267
3985,2019-03-09,2019,3,9,1,5,False,True,-5.1,-10.866666666666667,64.5,31.5,6.333333333333333,16.099999999999998,101.5,Clear,76,61,15,632.8552631578947
3986,2019-03-09,2019,3,9,2,5,False,True,-5.499999999999999,-10.025,70.75,19.5,5.0,16.1,101.735,Clear,147,141,6,594.2176870748299
3987,2019-03-09,2019,3,9,3,5,False,True,-1.02,-5.76,70.2,7.4,22.0,16.1,101.71,Clear,586,562,24,664.8310580204778
3988,2019-03-09,2019,3,9,4,5,False,True,-0.6499999999999999,-4.75,74.0,6.75,37.75,16.1,101.3525,Clear,435,415,20,618.7310344827587
3989,2019-03-09,2019,3,9,5,5,False,True,0.6199999999999999,-4.14,70.6,7.6,50.2,16.1,100.744,Clear,211,199,12,613.3080568720379
3990,2019-03-10,2019,3,10,1,6,False,True,1.6833333333333336,-0.5166666666666666,85.66666666666667,7.666666666666667,36.16666666666666,8.166666666666666,99.71166666666667,Precipitation,24,24,0,526.4166666666666
3991,2019-03-10,2019,3,10,2,6,False,True,3.625,2.925,95.0,13.5,16.25,11.675,99.34,Precipitation,43,41,2,473.04651162790697
3992,2019-03-10,2019,3,10,3,6,False,True,4.1,1.2000000000000002,81.4,22.6,43.6,16.1,99.494,Clear,369,351,18,602.6449864498645
3993,2019-03-10,2019,3,10,4,6,False,True,2.45,0.7250000000000001,88.5,22.25,37.25,12.075,99.87,Precipitation,300,280,20,631.9266666666666
3994,2019-03-10,2019,3,10,5,6,False,True,2.58,-0.02,83.6,25.2,30.8,13.52,100.302,Precipitation,161,144,17,656.9130434782609
3995,2019-03-11,2019,3,11,1,0,False,False,2.4666666666666663,-1.5333333333333332,75.16666666666667,24.5,37.0,16.099999999999998,100.50833333333333,Clear,48,48,0,543.125
3996,2019-03-11,2019,3,11,2,0,False,False,1.95,-4.2,63.75,27.0,36.75,16.1,100.785,Clear,742,732,10,646.8409703504043
3997,2019-03-11,2019,3,11,3,0,False,False,1.64,-4.3,64.8,26.2,35.0,16.1,100.972,Clear,503,481,22,542.389662027833
3998,2019-03-11,2019,3,11,4,0,False,False,0.6749999999999999,-5.45,63.75,26.5,33.0,16.1,101.11,Clear,955,923,32,642.6952879581152
3999,2019-03-11,2019,3,11,5,0,False,False,-0.6,-5.92,67.4,27.8,24.4,16.1,101.328,Clear,393,379,14,586.0152671755725
4000,2019-03-12,2019,3,12,1,1,False,False,-1.05,-7.116666666666666,63.66666666666666,29.33333333333333,24.33333333333333,16.099999999999998,101.52,Clear,51,50,1,528.1176470588235
4001,2019-03-12,2019,3,12,2,1,False,False,-1.275,-8.1,60.0,30.0,22.0,16.1,101.7675,Clear,809,802,7,634.4289245982694
4002,2019-03-12,2019,3,12,3,1,False,False,0.6799999999999999,-5.98,61.2,22.8,18.8,16.1,101.79,Clear,637,612,25,572.0753532182104
4003,2019-03-12,2019,3,12,4,1,False,False,3.125,-6.675,48.75,26.0,18.25,16.1,101.6675,Clear,1228,1186,42,676.4267100977198
4004,2019-03-12,2019,3,12,5,1,False,False,0.7,-2.76,77.8,22.8,22.8,16.1,101.646,Clear,518,504,14,597.1467181467182
4005,2019-03-13,2019,3,13,1,2,False,False,-0.2666666666666666,-4.616666666666666,72.5,21.166666666666668,11.5,16.099999999999998,101.48666666666666,Clear,52,51,1,554.9038461538462
4006,2019-03-13,2019,3,13,2,2,False,False,0.325,-4.25,71.5,8.0,5.0,16.1,101.395,Clear,978,968,10,644.8680981595093
4007,2019-03-13,2019,3,13,3,2,False,False,1.48,-2.26,76.2,7.6,15.8,16.1,101.11,Clear,627,605,22,556.6858054226475
4008,2019-03-13,2019,3,13,4,2,False,False,1.925,-0.3,85.25,7.0,24.75,16.1,100.935,Clear,1116,1084,32,664.344982078853
4009,2019-03-13,2019,3,13,5,2,False,False,1.96,0.0799999999999999,87.4,6.6,28.4,13.86,100.978,Clear,478,472,6,594.0774058577406
4010,2019-03-14,2019,3,14,1,3,False,False,2.2666666666666666,0.2499999999999999,86.5,6.166666666666667,26.166666666666668,15.566666666666668,100.795,Clear,57,56,1,508.140350877193
4011,2019-03-14,2019,3,14,2,3,False,False,3.175,0.3,81.5,6.5,28.5,16.1,100.545,Clear,1004,996,8,666.800796812749
4012,2019-03-14,2019,3,14,3,3,False,False,4.459999999999999,1.2,79.4,7.8,22.4,16.1,100.164,Precipitation,632,583,49,594.0727848101266
4013,2019-03-14,2019,3,14,4,3,False,False,5.7,2.55,80.0,7.5,23.25,16.1,99.7125,Clear,1145,1099,46,678.2558951965066
4014,2019-03-14,2019,3,14,5,3,False,False,6.459999999999999,4.9,89.8,13.0,16.0,12.9,99.22,Clear,316,302,14,634.2753164556962
4015,2019-03-15,2019,3,15,1,4,False,False,6.449999999999999,4.516666666666668,87.5,23.2,17.666666666666668,14.483333333333334,99.04833333333336,Clear,82,69,13,683.560975609756
4016,2019-03-15,2019,3,15,2,4,False,False,4.25,1.8,84.25,22.0,26.5,16.1,99.4575,Clear,1010,997,13,642.959405940594
4017,2019-03-15,2019,3,15,3,4,False,False,4.88,2.14,82.4,23.2,29.0,16.1,99.622,Clear,759,723,36,578.3530961791831
4018,2019-03-15,2019,3,15,4,4,False,False,4.375,2.05,84.75,23.5,33.25,16.1,99.68,Clear,1212,1129,83,702.786303630363
4019,2019-03-15,2019,3,15,5,4,False,False,2.94,1.0399999999999998,87.4,24.8,30.2,16.1,99.968,Clear,377,348,29,643.1432360742706
4020,2019-03-16,2019,3,16,1,5,False,True,0.4166666666666667,-5.083333333333333,66.66666666666667,27.83333333333333,33.0,16.099999999999998,100.31833333333331,Clear,73,68,5,551.3698630136986
4021,2019-03-16,2019,3,16,2,5,False,True,-0.1249999999999999,-7.0,60.0,27.5,34.25,16.1,100.77,Clear,179,172,7,537.1843575418994
4022,2019-03-16,2019,3,16,3,5,False,True,0.82,-6.62,57.8,28.0,32.6,16.1,100.944,Clear,673,626,47,633.4190193164933
4023,2019-03-16,2019,3,16,4,5,False,True,0.375,-7.15,57.25,28.25,34.0,16.1,101.1075,Clear,542,499,43,614.8062730627306
4024,2019-03-16,2019,3,16,5,5,False,True,-1.34,-7.0600000000000005,65.6,28.0,22.2,16.1,101.298,Clear,283,267,16,644.4876325088339
4025,2019-03-17,2019,3,17,1,6,False,True,-3.3666666666666667,-10.016666666666666,60.333333333333336,29.33333333333333,24.166666666666668,16.099999999999998,101.42333333333332,Clear,70,65,5,580.1285714285714
4026,2019-03-17,2019,3,17,2,6,False,True,-4.2,-11.65,56.5,28.0,12.25,16.1,101.615,Clear,118,116,2,639.0847457627119
4027,2019-03-17,2019,3,17,3,6,False,True,0.1399999999999999,-9.5,49.2,25.4,19.4,16.1,101.518,Clear,675,587,88,664.0133333333333
4028,2019-03-17,2019,3,17,4,6,False,True,1.75,-9.55,43.25,27.75,26.25,16.1,101.36,Clear,586,525,61,624.8276450511945
4029,2019-03-17,2019,3,17,5,6,False,True,0.4600000000000001,-7.1,57.2,27.6,13.6,16.1,101.43999999999998,Clear,320,297,23,611.721875
4030,2019-03-18,2019,3,18,1,0,False,False,-0.7166666666666667,-6.15,67.0,27.666666666666668,7.666666666666667,16.099999999999998,101.44833333333334,Clear,51,50,1,585.9411764705883
4031,2019-03-18,2019,3,18,2,0,False,False,-0.425,-4.9,71.75,25.5,9.25,16.1,101.525,Clear,1095,1073,22,680.2374429223744
4032,2019-03-18,2019,3,18,3,0,False,False,2.22,-5.94,56.4,24.4,21.6,16.1,101.576,Clear,640,605,35,559.165625
4033,2019-03-18,2019,3,18,4,0,False,False,2.975,-9.925,38.5,28.25,23.5,16.1,101.615,Clear,1350,1268,82,708.5533333333333
4034,2019-03-18,2019,3,18,5,0,False,False,1.06,-7.039999999999999,55.2,27.2,12.4,16.1,101.814,Clear,548,509,39,606.7554744525547
4035,2019-03-19,2019,3,19,1,1,False,False,-0.5833333333333334,-3.8166666666666655,79.83333333333333,25.0,10.5,12.675,101.865,Clear,60,58,2,457.4
4036,2019-03-19,2019,3,19,2,1,False,False,-0.7,-2.325,89.25,23.25,5.75,15.3,101.9575,Clear,901,883,18,698.3185349611542
4037,2019-03-19,2019,3,19,3,1,False,False,2.16,-1.7399999999999998,75.4,18.4,10.4,16.1,102.006,Clear,751,695,56,586.5459387483355
4038,2019-03-19,2019,3,19,4,1,False,False,3.5,-1.65,69.5,10.666666666666666,8.0,16.1,101.835,Clear,1517,1443,74,680.6288727752143
4039,2019-03-19,2019,3,19,5,1,False,False,1.08,-0.6799999999999999,88.2,16.75,8.4,12.580000000000002,101.78,Clear,688,659,29,637.125
4040,2019-03-20,2019,3,20,1,2,False,False,1.0,-0.7,88.4,21.33333333333333,6.6,12.58,101.64,Clear,67,66,1,532.9402985074627
4041,2019-03-20,2019,3,20,2,2,False,False,1.875,-0.825,82.25,22.0,15.25,15.033333333333331,101.49,Clear,1311,1268,43,704.3478260869565
4042,2019-03-20,2019,3,20,3,2,False,False,5.34,-0.5199999999999999,66.4,18.2,17.0,16.1,101.33,Clear,881,826,55,603.4733257661748
4043,2019-03-20,2019,3,20,4,2,False,False,6.35,-0.575,61.5,18.0,13.5,16.1,101.005,Clear,1738,1665,73,692.421173762946
4044,2019-03-20,2019,3,20,5,2,False,False,3.96,0.58,78.8,12.0,6.8,16.1,100.984,Clear,715,686,29,613.4587412587413
4045,2019-03-21,2019,3,21,1,3,False,False,3.1,1.7166666666666666,90.83333333333331,8.25,8.5,9.8,100.75333333333332,Precipitation,80,74,6,598.875
4046,2019-03-21,2019,3,21,2,3,False,False,3.0,1.2,88.0,6.5,19.0,13.275,100.495,Clear,1089,1071,18,688.7685950413223
4047,2019-03-21,2019,3,21,3,3,False,False,4.68,1.56,80.2,8.75,7.4,16.1,100.298,Clear,810,770,40,580.5296296296297
4048,2019-03-21,2019,3,21,4,3,False,False,4.5,1.65,82.25,10.0,6.25,15.7,100.025,Clear,1583,1520,63,684.5685407454201
4049,2019-03-21,2019,3,21,5,3,False,False,4.319999999999999,1.86,84.2,27.6,10.8,15.14,99.924,Clear,773,726,47,622.496765847348
4050,2019-03-22,2019,3,22,1,4,False,False,3.916666666666666,0.5666666666666665,78.83333333333333,28.666666666666668,14.0,16.099999999999998,99.66333333333334,Clear,79,70,9,656.6708860759494
4051,2019-03-22,2019,3,22,2,4,False,False,3.4000000000000004,0.15,79.25,29.5,16.5,16.1,99.46,Clear,977,960,17,649.5199590583419
4052,2019-03-22,2019,3,22,3,4,False,False,2.8,-2.28,69.6,31.8,33.6,16.1,99.512,Clear,799,765,34,570.09887359199
4053,2019-03-22,2019,3,22,4,4,False,False,0.1999999999999999,-6.6,60.25,32.25,36.75,16.1,99.7925,Clear,1142,1110,32,636.0840630472854
4054,2019-03-22,2019,3,22,5,4,False,False,-1.5,-8.42,59.4,32.8,34.4,16.1,100.234,Clear,377,359,18,562.5437665782493
4055,2019-03-23,2019,3,23,1,5,False,True,-4.066666666666666,-12.0,54.333333333333336,31.5,31.33333333333333,16.099999999999998,100.585,Clear,57,54,3,519.2982456140351
4056,2019-03-23,2019,3,23,2,5,False,True,-4.825,-12.2,56.75,31.0,21.0,16.1,101.14,Clear,181,173,8,612.4806629834254
4057,2019-03-23,2019,3,23,3,5,False,True,0.76,-12.64,36.6,27.2,23.0,16.1,101.31,Clear,812,691,121,722.1416256157636
4058,2019-03-23,2019,3,23,4,5,False,True,4.925000000000001,-8.9,36.5,26.75,24.5,16.1,101.25,Clear,899,701,198,757.40489432703
4059,2019-03-23,2019,3,23,5,5,False,True,1.7,-5.44,59.4,25.0,23.4,16.1,101.306,Clear,462,373,89,728.3181818181819
4060,2019-03-24,2019,3,24,1,6,False,True,1.2666666666666666,-1.9166666666666667,79.5,22.5,24.0,16.099999999999998,101.12333333333332,Clear,90,83,7,582.0333333333333
4061,2019-03-24,2019,3,24,2,6,False,True,2.4250000000000003,-1.3000000000000005,76.5,21.0,25.0,16.1,101.0425,Clear,181,168,13,654.1546961325967
4062,2019-03-24,2019,3,24,3,6,False,True,4.2,0.48,76.8,21.8,20.2,16.1,100.862,Clear,914,724,190,753.7680525164113
4063,2019-03-24,2019,3,24,4,6,False,True,9.0,-0.05,53.0,27.75,24.5,16.1,100.6875,Clear,1023,714,309,785.9374389051808
4064,2019-03-24,2019,3,24,5,6,False,True,3.3599999999999994,-2.24,66.8,33.6,18.4,16.1,100.984,Clear,382,327,55,639.4973821989529
4065,2019-03-25,2019,3,25,1,0,False,False,-0.0333333333333332,-8.449999999999998,54.0,18.83333333333333,14.0,16.099999999999998,101.32333333333332,Clear,70,69,1,574.1857142857143
4066,2019-03-25,2019,3,25,2,0,False,False,-1.775,-11.125,49.25,3.25,17.0,16.1,101.5625,Clear,1124,1117,7,663.6628113879003
4067,2019-03-25,2019,3,25,3,0,False,False,-0.4800000000000001,-10.64,46.6,14.0,13.8,16.1,101.536,Clear,749,709,40,593.6128170894526
4068,2019-03-25,2019,3,25,4,0,False,False,1.0499999999999998,-7.775,52.0,20.25,14.5,16.1,101.335,Clear,1515,1448,67,660.8211221122112
4069,2019-03-25,2019,3,25,5,0,False,False,0.1399999999999999,-10.92,43.8,30.2,12.6,16.1,101.518,Clear,655,624,31,630.6732824427481
4070,2019-03-26,2019,3,26,1,1,False,False,-1.8333333333333333,-10.016666666666666,54.0,32.333333333333336,12.666666666666666,16.099999999999998,101.69833333333334,Clear,67,59,8,624.2089552238806
4071,2019-03-26,2019,3,26,2,1,False,False,-0.85,-13.35,39.0,21.25,16.25,16.1,102.0725,Clear,1241,1225,16,674.1345688960515
4072,2019-03-26,2019,3,26,3,1,False,False,1.14,-12.24,36.8,13.4,15.0,16.1,102.212,Clear,826,763,63,578.5629539951574
4073,2019-03-26,2019,3,26,4,1,False,False,1.575,-9.1,45.0,18.25,11.5,16.1,102.10750000000002,Clear,1567,1487,80,684.0
4074,2019-03-26,2019,3,26,5,1,False,False,0.8400000000000001,-10.22,46.4,19.5,6.0,16.1,102.146,Clear,683,648,35,605.6998535871156
4075,2019-03-27,2019,3,27,1,2,False,False,-0.3,-6.9,61.5,10.666666666666666,7.833333333333333,16.099999999999998,102.14666666666665,Clear,60,56,4,654.0833333333334
4076,2019-03-27,2019,3,27,2,2,False,False,0.7749999999999999,-4.0,70.5,20.0,10.5,16.1,102.265,Clear,1343,1308,35,682.8101265822785
4077,2019-03-27,2019,3,27,3,2,False,False,3.839999999999999,-7.839999999999999,43.6,17.8,12.6,16.1,102.104,Clear,912,823,89,638.1655701754386
4078,2019-03-27,2019,3,27,4,2,False,False,3.675,-3.55,59.5,7.5,19.0,16.1,101.7575,Clear,1819,1689,130,713.3375481033535
4079,2019-03-27,2019,3,27,5,2,False,False,2.1,-2.72,70.6,8.25,12.0,16.1,101.474,Clear,723,680,43,625.9944674965421
4080,2019-03-28,2019,3,28,1,3,False,False,0.0833333333333333,-1.7666666666666666,87.33333333333333,10.0,2.333333333333333,16.099999999999998,101.15166666666669,Clear,70,66,4,633.7428571428571
4081,2019-03-28,2019,3,28,2,3,False,False,3.325,-0.6749999999999999,75.0,15.25,7.0,16.1,100.9375,Clear,916,906,10,659.4596069868995
4082,2019-03-28,2019,3,28,3,3,False,False,5.5200000000000005,2.22,79.4,21.8,14.8,16.1,100.732,Clear,742,708,34,579.1347708894879
4083,2019-03-28,2019,3,28,4,3,False,False,6.175000000000001,2.675,78.25,22.75,18.0,16.1,100.61,Clear,1617,1547,70,688.1929499072356
4084,2019-03-28,2019,3,28,5,3,False,False,6.58,2.76,76.8,27.0,6.8,16.1,100.736,Clear,908,862,46,659.6971365638766
4085,2019-03-29,2019,3,29,1,4,False,False,5.766666666666667,-0.1,66.16666666666667,32.0,11.166666666666666,16.099999999999998,100.79333333333334,Clear,97,89,8,693.3814432989691
4086,2019-03-29,2019,3,29,2,4,False,False,5.125,-0.5,67.25,29.75,11.0,16.1,100.9925,Clear,1334,1306,28,676.4887556221889
4087,2019-03-29,2019,3,29,3,4,False,False,6.9,-0.44,59.6,21.6,15.8,16.1,101.002,Clear,1105,984,121,635.4018099547511
4088,2019-03-29,2019,3,29,4,4,False,False,8.375,-1.5,50.25,16.666666666666668,10.75,16.1,100.88,Clear,1969,1753,216,742.0411376333165
4089,2019-03-29,2019,3,29,5,4,False,False,6.040000000000001,-2.24,56.0,12.2,10.4,16.1,100.97,Clear,865,745,120,726.8057803468208
4090,2019-03-30,2019,3,30,1,5,False,True,3.5500000000000003,-1.4666666666666668,70.5,6.833333333333333,19.0,12.066666666666668,100.605,Clear,150,139,11,591.8266666666667
4091,2019-03-30,2019,3,30,2,5,False,True,2.8000000000000003,1.725,92.75,5.75,35.0,11.275,100.085,Precipitation,79,76,3,494.9873417721519
4092,2019-03-30,2019,3,30,3,5,False,True,3.82,3.14,95.4,6.5,19.0,9.5,99.614,Precipitation,220,198,22,547.1
4093,2019-03-30,2019,3,30,4,5,False,True,4.675,3.475,92.0,32.75,14.5,12.675,99.535,Clear,308,282,26,591.7662337662338
4094,2019-03-30,2019,3,30,5,5,False,True,2.62,0.92,88.6,34.2,13.0,12.16,99.66,Precipitation,160,146,14,560.30625
4095,2019-03-31,2019,3,31,1,6,False,True,0.8333333333333334,-0.6666666666666666,90.0,31.666666666666668,17.333333333333332,9.8,99.70333333333332,Precipitation,42,41,1,496.1666666666667
4096,2019-03-31,2019,3,31,2,6,False,True,0.8,-1.875,82.25,29.75,22.25,15.7,100.155,Precipitation,104,102,2,524.3461538461538
4097,2019-03-31,2019,3,31,3,6,False,True,1.6800000000000002,-1.16,81.6,29.4,19.4,11.44,100.412,Precipitation,409,369,40,573.4645476772616
4098,2019-03-31,2019,3,31,4,6,False,True,0.125,-3.325,78.5,29.25,29.75,9.3,100.6275,Precipitation,254,236,18,625.5629921259842
4099,2019-03-31,2019,3,31,5,6,False,True,-2.26,-7.5,67.6,29.0,25.2,16.1,101.032,Clear,217,205,12,554.1336405529954
4100,2019-04-01,2019,4,1,1,0,False,False,-2.8000000000000003,-8.116666666666667,67.0,29.0,19.666666666666668,16.099999999999998,101.34833333333331,Clear,48,46,2,609.8958333333334
4101,2019-04-01,2019,4,1,2,0,False,False,-2.475,-8.375,64.5,29.0,14.5,16.1,101.66,Clear,1051,1031,20,659.2597526165557
4102,2019-04-01,2019,4,1,3,0,False,False,1.38,-8.62,48.0,25.6,24.0,16.1,101.732,Clear,805,735,70,612.5478260869565
4103,2019-04-01,2019,4,1,4,0,False,False,2.225,-5.125,58.5,20.75,32.25,16.1,101.5975,Clear,1552,1469,83,682.0528350515464
4104,2019-04-01,2019,4,1,5,0,False,False,1.54,-4.2,66.0,22.2,25.0,16.1,101.618,Clear,609,579,30,620.2807881773399
4105,2019-04-02,2019,4,2,1,1,False,False,1.0833333333333333,-3.516666666666666,71.66666666666667,19.83333333333333,18.0,16.099999999999998,101.44,Clear,71,64,7,615.1830985915493
4106,2019-04-02,2019,4,2,2,1,False,False,2.15,-2.575,71.0,19.0,17.5,16.1,101.2725,Clear,1317,1283,34,705.1442672741078
4107,2019-04-02,2019,4,2,3,1,False,False,5.160000000000001,-0.8400000000000001,65.4,18.6,16.4,16.1,101.002,Clear,945,824,121,618.0412698412698
4108,2019-04-02,2019,4,2,4,1,False,False,5.55,-0.9,63.25,18.5,11.75,16.1,100.8025,Clear,1714,1624,90,695.2788798133022
4109,2019-04-02,2019,4,2,5,1,False,False,5.02,-2.12,60.0,13.2,9.0,16.1,100.646,Clear,834,775,59,636.5095923261391
4110,2019-04-03,2019,4,3,1,2,False,False,3.9166666666666665,-0.6666666666666666,72.66666666666667,22.4,11.833333333333334,16.099999999999998,100.31833333333331,Clear,67,65,2,631.8955223880597
4111,2019-04-03,2019,4,3,2,2,False,False,5.675,0.0999999999999999,68.0,26.0,32.5,16.1,100.41,Clear,1454,1424,30,688.7303988995874
